INDICATOR,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40044,Low income countries,2013,2013,32.74939,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40044,Low income countries,2014,2014,33.2427,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40044,Low income countries,2015,2015,31.93226,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40044,Low income countries,2016,2016,30.67987,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40044,Low income countries,2017,2017,29.90515,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40044,Low income countries,2018,2018,31.3568,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40030,Middle income countries,2013,2013,143.07819,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40030,Middle income countries,2014,2014,148.57053,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40030,Middle income countries,2015,2015,152.7753,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40030,Middle income countries,2016,2016,155.91713,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40030,Middle income countries,2017,2017,159.50176,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40030,Middle income countries,2018,2018,161.68266,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40613,Asia (South-eastern),2013,2013,136.36196,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40613,Asia (South-eastern),2014,2014,144.66342,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40613,Asia (South-eastern),2015,2015,157.09451,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40613,Asia (South-eastern),2016,2016,161.34691,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40613,Asia (South-eastern),2017,2017,164.16717,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40613,Asia (South-eastern),2018,2018,171.90719,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40614,Asia (Western),2013,2013,220.59689,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40614,Asia (Western),2014,2014,232.83115,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40614,Asia (Western),2015,2015,227.64953,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40614,Asia (Western),2016,2016,232.89767,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40614,Asia (Western),2017,2017,243.12549,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40614,Asia (Western),2018,2018,248.39684,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40606,Africa (Sub-Saharan) ,2013,2013,121.0926,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40606,Africa (Sub-Saharan) ,2014,2014,122.74851,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40606,Africa (Sub-Saharan) ,2015,2015,118.6245,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40606,Africa (Sub-Saharan) ,2016,2016,116.23683,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40606,Africa (Sub-Saharan) ,2017,2017,112.81538,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40606,Africa (Sub-Saharan) ,2018,2018,112.54517,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40620,Europe,2013,2013,180.46605,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40620,Europe,2014,2014,185.28595,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40620,Europe,2015,2015,184.84039,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40620,Europe,2016,2016,190.68916,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40620,Europe,2017,2017,198.54133,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40620,Europe,2018,2018,201.87232,,
EXPPPP_CUR,GERD in '000 current PPP$,40344,Small Island Developing States,2013,2013,10838343.74,,
EXPPPP_CUR,GERD in '000 current PPP$,40344,Small Island Developing States,2014,2014,11796915.2,,
EXPPPP_CUR,GERD in '000 current PPP$,40344,Small Island Developing States,2015,2015,12839656.47,,
EXPPPP_CUR,GERD in '000 current PPP$,40344,Small Island Developing States,2016,2016,12578661.25,,
EXPPPP_CUR,GERD in '000 current PPP$,40344,Small Island Developing States,2017,2017,12789266.17,,
EXPPPP_CUR,GERD in '000 current PPP$,40344,Small Island Developing States,2018,2018,13411339.94,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40617,Western Asia and Northern Africa,2013,2013,172.68243,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40617,Western Asia and Northern Africa,2014,2014,171.3868,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40617,Western Asia and Northern Africa,2015,2015,171.31156,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40617,Western Asia and Northern Africa,2016,2016,171.72113,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40617,Western Asia and Northern Africa,2017,2017,179.18888,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40617,Western Asia and Northern Africa,2018,2018,187.02816,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40334,Least Developed Countries,2013,2013,72.15484,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40334,Least Developed Countries,2014,2014,70.33097,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40334,Least Developed Countries,2015,2015,67.0376,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40334,Least Developed Countries,2016,2016,65.39213,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40334,Least Developed Countries,2017,2017,63.20063,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40334,Least Developed Countries,2018,2018,63.76856,,
EXPPPP_CUR,GERD in '000 current PPP$,40330,Landlocked Developing Countries,2013,2013,4052238.238,,
EXPPPP_CUR,GERD in '000 current PPP$,40330,Landlocked Developing Countries,2014,2014,4188862.047,,
EXPPPP_CUR,GERD in '000 current PPP$,40330,Landlocked Developing Countries,2015,2015,4221572.183,,
EXPPPP_CUR,GERD in '000 current PPP$,40330,Landlocked Developing Countries,2016,2016,4300564.536,,
EXPPPP_CUR,GERD in '000 current PPP$,40330,Landlocked Developing Countries,2017,2017,4312136.121,,
EXPPPP_CUR,GERD in '000 current PPP$,40330,Landlocked Developing Countries,2018,2018,4469445.344,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40651,Oceania (Australia/New Zealand),2013,2013,147.85864,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40651,Oceania (Australia/New Zealand),2014,2014,138.57175,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40651,Oceania (Australia/New Zealand),2015,2015,131.28776,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40651,Oceania (Australia/New Zealand),2016,2016,134.60014,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40651,Oceania (Australia/New Zealand),2017,2017,135.04511,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40651,Oceania (Australia/New Zealand),2018,2018,137.47267,,
EXPPPP_CUR,GERD in '000 current PPP$,40620,Europe,2013,2013,421307493.3,,
EXPPPP_CUR,GERD in '000 current PPP$,40620,Europe,2014,2014,439508056.5,,
EXPPPP_CUR,GERD in '000 current PPP$,40620,Europe,2015,2015,453836163.9,,
EXPPPP_CUR,GERD in '000 current PPP$,40620,Europe,2016,2016,475200207,,
EXPPPP_CUR,GERD in '000 current PPP$,40620,Europe,2017,2017,511176180.6,,
EXPPPP_CUR,GERD in '000 current PPP$,40620,Europe,2018,2018,538738886.4,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40344,Small Island Developing States,2013,2013,216.82751,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40344,Small Island Developing States,2014,2014,231.05263,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40344,Small Island Developing States,2015,2015,237.79146,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40344,Small Island Developing States,2016,2016,222.3164,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40344,Small Island Developing States,2017,2017,225.6322,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40344,Small Island Developing States,2018,2018,232.76994,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40630,Latin America and the Caribbean,2013,2013,205.58629,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40630,Latin America and the Caribbean,2014,2014,209.47551,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40630,Latin America and the Caribbean,2015,2015,208.77219,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40630,Latin America and the Caribbean,2016,2016,189.57822,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40630,Latin America and the Caribbean,2017,2017,176.674,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40630,Latin America and the Caribbean,2018,2018,184.46198,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40618,Asia (Central and Southern),2013,2013,157.409,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40618,Asia (Central and Southern),2014,2014,147.74947,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40618,Asia (Central and Southern),2015,2015,137.89697,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40618,Asia (Central and Southern),2016,2016,129.15522,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40618,Asia (Central and Southern),2017,2017,123.96971,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40618,Asia (Central and Southern),2018,2018,124.90231,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40617,Western Asia and Northern Africa,2013,2013,144.1878,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40617,Western Asia and Northern Africa,2014,2014,143.35734,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40617,Western Asia and Northern Africa,2015,2015,150.02061,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40617,Western Asia and Northern Africa,2016,2016,151.42691,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40617,Western Asia and Northern Africa,2017,2017,154.21736,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40617,Western Asia and Northern Africa,2018,2018,158.08979,,
EXPPPP_CUR,GERD in '000 current PPP$,40044,Low income countries,2013,2013,2868353.836,,
EXPPPP_CUR,GERD in '000 current PPP$,40044,Low income countries,2014,2014,3070102.818,,
EXPPPP_CUR,GERD in '000 current PPP$,40044,Low income countries,2015,2015,3098063.041,,
EXPPPP_CUR,GERD in '000 current PPP$,40044,Low income countries,2016,2016,3179569.739,,
EXPPPP_CUR,GERD in '000 current PPP$,40044,Low income countries,2017,2017,3256411.017,,
EXPPPP_CUR,GERD in '000 current PPP$,40044,Low income countries,2018,2018,3535768.893,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40043,Upper middle income countries,2013,2013,153.1834,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40043,Upper middle income countries,2014,2014,160.85508,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40043,Upper middle income countries,2015,2015,165.89136,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40043,Upper middle income countries,2016,2016,170.4087,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40043,Upper middle income countries,2017,2017,174.79491,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40043,Upper middle income countries,2018,2018,177.00246,,
EXPPPP_CUR,GERD in '000 current PPP$,40334,Least Developed Countries,2013,2013,4494772.05,,
EXPPPP_CUR,GERD in '000 current PPP$,40334,Least Developed Countries,2014,2014,4795053.901,,
EXPPPP_CUR,GERD in '000 current PPP$,40334,Least Developed Countries,2015,2015,4930101.783,,
EXPPPP_CUR,GERD in '000 current PPP$,40334,Least Developed Countries,2016,2016,5126424.732,,
EXPPPP_CUR,GERD in '000 current PPP$,40334,Least Developed Countries,2017,2017,5338765.36,,
EXPPPP_CUR,GERD in '000 current PPP$,40334,Least Developed Countries,2018,2018,5789687.485,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40613,Asia (South-eastern),2013,2013,118.88933,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40613,Asia (South-eastern),2014,2014,126.14236,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40613,Asia (South-eastern),2015,2015,136.56674,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40613,Asia (South-eastern),2016,2016,140.66556,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40613,Asia (South-eastern),2017,2017,142.26465,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40613,Asia (South-eastern),2018,2018,145.29752,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40330,Landlocked Developing Countries,2013,2013,50.54536,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40330,Landlocked Developing Countries,2014,2014,48.62347,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40330,Landlocked Developing Countries,2015,2015,48.40382,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40330,Landlocked Developing Countries,2016,2016,48.01681,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40330,Landlocked Developing Countries,2017,2017,46.21317,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40330,Landlocked Developing Countries,2018,2018,46.10754,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40344,Small Island Developing States,2013,2013,193.97136,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40344,Small Island Developing States,2014,2014,207.47724,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40344,Small Island Developing States,2015,2015,210.60592,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40344,Small Island Developing States,2016,2016,194.84012,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40344,Small Island Developing States,2017,2017,193.10519,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40344,Small Island Developing States,2018,2018,194.13489,,
EXPPPP_CUR,GERD in '000 current PPP$,40618,Asia (Central and Southern),2013,2013,58770550.67,,
EXPPPP_CUR,GERD in '000 current PPP$,40618,Asia (Central and Southern),2014,2014,60914399.52,,
EXPPPP_CUR,GERD in '000 current PPP$,40618,Asia (Central and Southern),2015,2015,62277370.18,,
EXPPPP_CUR,GERD in '000 current PPP$,40618,Asia (Central and Southern),2016,2016,65133184.44,,
EXPPPP_CUR,GERD in '000 current PPP$,40618,Asia (Central and Southern),2017,2017,69242308.67,,
EXPPPP_CUR,GERD in '000 current PPP$,40618,Asia (Central and Southern),2018,2018,72682875.52,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40620,Europe,2013,2013,139.10825,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40620,Europe,2014,2014,140.96127,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40620,Europe,2015,2015,140.09601,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40620,Europe,2016,2016,139.72563,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40620,Europe,2017,2017,141.34138,,
EXPRESPPP_CONST_TFTE,"GERD per researcher, FTE (in '000 PPP$, constant prices - 2005)",40620,Europe,2018,2018,141.01007,,
EXPPPP_CUR,GERD in '000 current PPP$,40651,Oceania (Australia/New Zealand),2013,2013,24986570.13,,
EXPPPP_CUR,GERD in '000 current PPP$,40651,Oceania (Australia/New Zealand),2014,2014,24555082.17,,
EXPPPP_CUR,GERD in '000 current PPP$,40651,Oceania (Australia/New Zealand),2015,2015,23276955.7,,
EXPPPP_CUR,GERD in '000 current PPP$,40651,Oceania (Australia/New Zealand),2016,2016,24148424.44,,
EXPPPP_CUR,GERD in '000 current PPP$,40651,Oceania (Australia/New Zealand),2017,2017,25234443.63,,
EXPPPP_CUR,GERD in '000 current PPP$,40651,Oceania (Australia/New Zealand),2018,2018,26693868.61,,
EXPPPP_CUR,GERD in '000 current PPP$,40043,Upper middle income countries,2013,2013,468195895.8,,
EXPPPP_CUR,GERD in '000 current PPP$,40043,Upper middle income countries,2014,2014,503053177.7,,
EXPPPP_CUR,GERD in '000 current PPP$,40043,Upper middle income countries,2015,2015,527562279.1,,
EXPPPP_CUR,GERD in '000 current PPP$,40043,Upper middle income countries,2016,2016,559280947.2,,
EXPPPP_CUR,GERD in '000 current PPP$,40043,Upper middle income countries,2017,2017,591636215,,
EXPPPP_CUR,GERD in '000 current PPP$,40043,Upper middle income countries,2018,2018,640606551.8,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40619,Asia (Eastern and South-eastern),2013,2013,207.97851,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40619,Asia (Eastern and South-eastern),2014,2014,213.33951,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40619,Asia (Eastern and South-eastern),2015,2015,216.34989,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40619,Asia (Eastern and South-eastern),2016,2016,217.56391,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40619,Asia (Eastern and South-eastern),2017,2017,225.02382,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40619,Asia (Eastern and South-eastern),2018,2018,232.41052,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40334,Least Developed Countries,2013,2013,82.87661,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40334,Least Developed Countries,2014,2014,83.06877,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40334,Least Developed Countries,2015,2015,79.78046,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40334,Least Developed Countries,2016,2016,78.4619,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40334,Least Developed Countries,2017,2017,77.02914,,
EXPRESPPP_CUR_TFTE,"GERD per researcher, FTE (in '000 current PPP$)",40334,Least Developed Countries,2018,2018,80.65026,,
